"rt" "key_press" "correct_response" "correct" "condition" "stim_color" "stim_word" "session" "subj" "stim" "rtoutlier"
782 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
688 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
697 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
1398 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
1187 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
600 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
1135 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
684 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
970 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
753 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
1037 82 82 "TRUE" "incongruent" "red" "green" "1" 12 "S" NA
871 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
788 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
562 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
816 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
669 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
801 71 71 "TRUE" "incongruent" "green" "blue" "1" 12 "S" NA
725 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
787 71 71 "TRUE" "incongruent" "green" "blue" "1" 12 "S" NA
-1 -1 71 "FALSE" "congruent" "green" "green" "1" 12 "S" NA
380 71 71 "TRUE" "incongruent" "green" "blue" "1" 12 "S" NA
555 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
834 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
1255 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
413 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
608 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
351 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
413 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
1354 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
703 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
484 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
626 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
622 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
1042 66 66 "TRUE" "incongruent" "blue" "green" "1" 12 "S" NA
853 66 66 "TRUE" "incongruent" "blue" "green" "1" 12 "S" NA
579 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
794 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
400 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
653 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
857 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
487 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
1230 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
915 82 71 "FALSE" "incongruent" "green" "blue" "1" 12 "S" NA
1449 66 66 "TRUE" "incongruent" "blue" "green" "1" 12 "S" NA
1311 82 82 "TRUE" "incongruent" "red" "green" "1" 12 "S" NA
1165 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
475 71 71 "TRUE" "incongruent" "green" "blue" "1" 12 "S" NA
1091 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
855 82 82 "TRUE" "incongruent" "red" "green" "1" 12 "S" NA
772 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
1297 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
911 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
757 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
1011 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
713 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
679 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
700 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
445 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
652 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
1085 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
813 71 66 "FALSE" "incongruent" "blue" "green" "1" 12 "S" NA
1382 66 71 "FALSE" "incongruent" "green" "blue" "1" 12 "S" NA
1353 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
743 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
805 66 66 "TRUE" "incongruent" "blue" "green" "1" 12 "S" NA
-1 -1 71 "FALSE" "congruent" "green" "green" "1" 12 "S" NA
802 82 82 "TRUE" "incongruent" "red" "blue" "1" 12 "S" NA
903 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
1045 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
563 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
823 82 82 "TRUE" "incongruent" "red" "green" "1" 12 "S" NA
766 71 71 "TRUE" "incongruent" "green" "blue" "1" 12 "S" NA
932 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
633 82 82 "TRUE" "incongruent" "red" "green" "1" 12 "S" NA
943 82 82 "TRUE" "incongruent" "red" "green" "1" 12 "S" NA
965 66 66 "TRUE" "incongruent" "blue" "green" "1" 12 "S" NA
811 66 66 "TRUE" "incongruent" "blue" "green" "1" 12 "S" NA
817 71 71 "TRUE" "incongruent" "green" "red" "1" 12 "S" NA
595 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
473 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
605 82 82 "TRUE" "congruent" "red" "red" "1" 12 "S" NA
1162 71 71 "TRUE" "incongruent" "green" "blue" "1" 12 "S" NA
712 66 66 "TRUE" "congruent" "blue" "blue" "1" 12 "S" NA
593 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
1074 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
792 66 66 "TRUE" "incongruent" "blue" "red" "1" 12 "S" NA
614 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
636 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
594 71 71 "TRUE" "congruent" "green" "green" "1" 12 "S" NA
606 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
527 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
611 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
666 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
740 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
913 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
581 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
739 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
610 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
927 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
706 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
640 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
-1 -1 82 "FALSE" "incongruent" "red" "green" "2" 12 "A" NA
408 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
384 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
1198 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
621 71 71 "TRUE" "incongruent" "green" "red" "2" 12 "A" NA
754 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
570 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
1286 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
813 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
1202 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
859 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
900 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
856 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
652 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
761 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
769 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
1222 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
516 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
761 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
638 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
699 71 71 "TRUE" "incongruent" "green" "red" "2" 12 "A" NA
489 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
733 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
748 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
1110 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
509 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
515 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
505 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
871 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
1034 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
616 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
607 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
757 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
691 66 71 "FALSE" "incongruent" "green" "red" "2" 12 "A" NA
885 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
655 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
572 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
859 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
720 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
582 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
975 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
847 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
627 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
603 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
976 82 71 "FALSE" "incongruent" "green" "red" "2" 12 "A" NA
621 71 71 "TRUE" "incongruent" "green" "red" "2" 12 "A" NA
825 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
790 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
417 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
905 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
883 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
576 71 71 "TRUE" "incongruent" "green" "red" "2" 12 "A" NA
622 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
580 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
864 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
877 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
-1 -1 82 "FALSE" "congruent" "red" "red" "2" 12 "A" NA
546 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
736 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
646 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
650 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
552 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
663 82 82 "TRUE" "congruent" "red" "red" "2" 12 "A" NA
586 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
449 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
645 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
612 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
761 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
624 66 66 "TRUE" "incongruent" "blue" "red" "2" 12 "A" NA
502 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
428 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
431 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
765 71 71 "TRUE" "incongruent" "green" "red" "2" 12 "A" NA
667 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
897 82 82 "TRUE" "incongruent" "red" "blue" "2" 12 "A" NA
906 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
716 82 82 "TRUE" "incongruent" "red" "green" "2" 12 "A" NA
705 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
829 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
634 71 71 "TRUE" "incongruent" "green" "blue" "2" 12 "A" NA
831 66 66 "TRUE" "incongruent" "blue" "green" "2" 12 "A" NA
726 71 71 "TRUE" "congruent" "green" "green" "2" 12 "A" NA
628 66 66 "TRUE" "congruent" "blue" "blue" "2" 12 "A" NA
715 71 71 "TRUE" "incongruent" "green" "red" "2" 12 "A" NA
875 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
923 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
700 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
731 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
783 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
900 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
746 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
766 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
708 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
928 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
974 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
746 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
776 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
798 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
803 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
578 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
953 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
991 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
715 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
993 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
-1 -1 66 "FALSE" "incongruent" "blue" "red" "1" 13 "A" TRUE
1062 66 66 "TRUE" "incongruent" "blue" "red" "1" 13 "A" NA
657 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
841 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
806 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
539 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
667 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
797 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
797 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
705 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
767 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
869 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
683 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
787 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
802 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
694 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
741 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
994 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
872 66 66 "TRUE" "incongruent" "blue" "red" "1" 13 "A" NA
646 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
691 66 66 "TRUE" "incongruent" "blue" "red" "1" 13 "A" NA
705 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
646 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
868 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
860 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
536 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
438 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
997 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
850 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
774 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
762 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
520 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
526 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
699 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
615 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
582 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
620 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
817 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
935 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
645 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
604 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
514 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
711 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
517 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
619 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
730 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
799 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
693 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
611 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
647 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
931 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
774 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
557 82 82 "TRUE" "congruent" "red" "red" "1" 13 "A" NA
736 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
591 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
681 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
1121 66 66 "TRUE" "incongruent" "blue" "red" "1" 13 "A" NA
-1 -1 66 "FALSE" "incongruent" "blue" "red" "1" 13 "A" TRUE
668 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
640 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
472 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
492 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
975 66 66 "TRUE" "incongruent" "blue" "green" "1" 13 "A" NA
510 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
1013 66 66 "TRUE" "incongruent" "blue" "red" "1" 13 "A" NA
785 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
671 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
499 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
525 71 71 "TRUE" "incongruent" "green" "blue" "1" 13 "A" NA
773 82 82 "TRUE" "incongruent" "red" "blue" "1" 13 "A" NA
843 82 82 "TRUE" "incongruent" "red" "green" "1" 13 "A" NA
1202 71 71 "TRUE" "incongruent" "green" "red" "1" 13 "A" NA
469 66 66 "TRUE" "incongruent" "blue" "red" "1" 13 "A" NA
1131 66 66 "TRUE" "congruent" "blue" "blue" "1" 13 "A" NA
505 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
861 71 71 "TRUE" "congruent" "green" "green" "1" 13 "A" NA
788 71 71 "TRUE" "incongruent" "green" "blue" "2" 13 "S" NA
564 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
588 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
621 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
857 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
621 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
804 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
642 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
488 71 71 "TRUE" "incongruent" "green" "blue" "2" 13 "S" NA
649 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
537 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
381 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
715 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
538 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
616 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
571 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
647 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
630 66 71 "FALSE" "incongruent" "green" "red" "2" 13 "S" NA
771 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
560 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
1078 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
628 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
411 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
-1 -1 66 "FALSE" "incongruent" "blue" "red" "2" 13 "S" TRUE
764 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
674 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
792 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
606 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
690 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
481 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
966 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
525 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
1417 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" TRUE
622 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
921 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
736 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
824 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
620 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
498 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
920 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
454 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
579 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
585 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
1336 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
-1 -1 71 "FALSE" "congruent" "green" "green" "2" 13 "S" TRUE
883 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
666 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
807 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
645 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
851 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
697 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
677 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
665 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
815 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
714 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
587 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
614 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
637 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
753 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
455 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
708 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
442 71 71 "TRUE" "incongruent" "green" "blue" "2" 13 "S" NA
808 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
404 71 71 "TRUE" "incongruent" "green" "blue" "2" 13 "S" NA
538 71 71 "TRUE" "incongruent" "green" "blue" "2" 13 "S" NA
917 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
804 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
400 71 82 "FALSE" "congruent" "red" "red" "2" 13 "S" NA
766 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
644 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
872 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
667 66 66 "TRUE" "incongruent" "blue" "red" "2" 13 "S" NA
889 71 71 "TRUE" "incongruent" "green" "red" "2" 13 "S" NA
688 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
606 66 71 "FALSE" "incongruent" "green" "blue" "2" 13 "S" NA
875 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
569 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
581 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
433 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
668 71 71 "TRUE" "incongruent" "green" "blue" "2" 13 "S" NA
650 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
576 82 82 "TRUE" "incongruent" "red" "green" "2" 13 "S" NA
412 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
714 66 71 "FALSE" "incongruent" "green" "blue" "2" 13 "S" NA
1490 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" TRUE
749 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
586 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
744 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
1044 66 66 "TRUE" "congruent" "blue" "blue" "2" 13 "S" NA
912 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
869 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
905 71 71 "TRUE" "congruent" "green" "green" "2" 13 "S" NA
792 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
822 82 82 "TRUE" "congruent" "red" "red" "2" 13 "S" NA
516 82 82 "TRUE" "incongruent" "red" "blue" "2" 13 "S" NA
1083 66 66 "TRUE" "incongruent" "blue" "green" "2" 13 "S" NA
711 71 71 "true" "congruent" "green" "green" "1" 15 "A" NA
625 71 66 "false" "incongruent" "blue" "green" "1" 15 "A" NA
673 82 82 "true" "incongruent" "red" "blue" "1" 15 "A" NA
923 66 66 "true" "incongruent" "blue" "red" "1" 15 "A" NA
